,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
919,Binance Coin Tracker,,Your buddy to find the best trade opportunities for you.,2018-01-09 10:08:01,204.0,72,1,False,2021-02-10 17:54:50,"🤩$STX 🤩Buy Signal
▶Pair: STX/USDT 
🚦Signal: Hidden Bull Divergence - 4h 
💰Price: 0.52 

#btc #bitcoin… https://t.co/a88rViMJ1Y","['btc', 'bitcoin']",Genius Crypto,False
920,ThebitcoinMan🇺🇸,,finance,2021-01-14 14:13:10,37.0,120,74,False,2021-02-10 17:54:49,#btc #Bitcoin  has just pushed back through $45k,"['btc', 'Bitcoin']",Twitter for Android,False
921,Binance Coin Tracker,,Your buddy to find the best trade opportunities for you.,2018-01-09 10:08:01,204.0,72,1,False,2021-02-10 17:54:40,"🤩$ONG 🤩Buy Signal
▶Pair: ONG/USDT 
🚦Signal: Hidden Bull Divergence - 4h 
💰Price: 0.2933 

#btc #bitcoin… https://t.co/IiXjL20I8r","['btc', 'bitcoin']",Genius Crypto,False
922,BitcoinFitch,,"#English,#Deutsche,#Türkçe,#Pусский  I know #Bitcoin, #Ethereum , #Cosmos,  #UsdT, Business investor,  #Gold, #Silver,  and  just trader",2020-09-10 11:28:31,31.0,414,1191,False,2021-02-10 17:54:39,"@cz_binance https://t.co/IVP4JHvhHX     #bitcoin  #eth #Ethereum  #btc    Raise of BTC,  Raise of ETH      New  Tar… https://t.co/BVJcv1brIH","['bitcoin', 'eth', 'Ethereum', 'btc']",Twitter Web App,False
923,Dogecoin Mascot,,💎💎💎💎,2020-12-29 07:49:15,127.0,52,974,False,2021-02-10 17:54:39,"We are witnessing a crypto revolution with #dogecoin 

#dogecoin #doge #dogecoinfrance #dogecoinarmy #dogearmy… https://t.co/fo94shmBhh","['dogecoin', 'dogecoin', 'doge', 'dogecoinfrance', 'dogecoinarmy', 'dogearmy']",Twitter for iPhone,False
924,Binance Coin Tracker,,Your buddy to find the best trade opportunities for you.,2018-01-09 10:08:01,204.0,72,1,False,2021-02-10 17:54:30,"🤩$PERL 🤩Buy Signal
▶Pair: PERL/USDT 
🚦Signal: Hidden Bull Divergence - 4h 
💰Price: 0.05953 

#btc #bitcoin… https://t.co/Q7SXaYPkoh","['btc', 'bitcoin']",Genius Crypto,False
925,Christophe Barraud🛢,Nice/Paris,"🇫🇷 Chief Economist, Strategist | PhD | Bloomberg Top Forecaster of the 🇺🇸 (2012-2020), 🇪🇺 (2015-2019) and 🇨🇳 Economy (2017-2020) | RT ≠ endorsement",2012-03-26 10:04:20,80621.0,198,687,True,2021-02-10 17:54:22,"⚠ #Crypto Brief ⚠

#Bitcoin #Ethereum #Bitcoinnews #EthereumNews #XBT #BTC #XET

https://t.co/d8ZDXUqJ7E","['Crypto', 'Bitcoin', 'Ethereum', 'Bitcoinnews', 'EthereumNews', 'XBT', 'BTC', 'XET']",Twitter Web App,False
926,Binance Coin Tracker,,Your buddy to find the best trade opportunities for you.,2018-01-09 10:08:01,204.0,72,1,False,2021-02-10 17:54:20,"🤩$PPT 🤩Buy Signal
▶Pair: PPT/BTC 
🚦Signal: Price Crossing DMA - Day 
💰Price: 0.00004055 

#btc #bitcoin… https://t.co/VlX9qYzqql","['btc', 'bitcoin']",Genius Crypto,False
927,Binance Coin Tracker,,Your buddy to find the best trade opportunities for you.,2018-01-09 10:08:01,204.0,72,1,False,2021-02-10 17:54:09,"🤩$COS 🤩Buy Signal
▶Pair: COS/USDT 
🚦Signal: Hidden Bull Divergence - 4h 
💰Price: 0.01214 

#btc #bitcoin… https://t.co/SmzHzcP7zx","['btc', 'bitcoin']",Genius Crypto,False
928,BearSurvivor,"Daejeon, Republic of Korea",#bitcoin Crypto Bear Market Survivor. Developer at @Trendpeeksignal. Pine script coder. Swing trader. Married to $ICX.,2017-10-24 19:40:18,889.0,301,1424,False,2021-02-10 17:53:45,Amazing setup $FLOW.. dont know the project just in it for a quick 2x in a week... entry here with a tight stop...… https://t.co/zEdHqOrrG5,,Twitter Web App,False
929,Dogecoin Mascot,,💎💎💎💎,2020-12-29 07:49:15,127.0,52,974,False,2021-02-10 17:53:43,"What would make #dogecoin go to the moon????? 

#dogecoin #doge #dogecoinfrance #dogecoinarmy #dogearmy #elondoge… https://t.co/zitUQvD8ft","['dogecoin', 'dogecoin', 'doge', 'dogecoinfrance', 'dogecoinarmy', 'dogearmy', 'elondoge']",Twitter for iPhone,False
930,₿lockchain $parrows,"Amsterdam, The Netherlands","Crypto Trading signal Provider, BTC-USDT signals on Binance & Okex. BCS is a top global ranking, trade at your own risk. #btc",2019-04-07 15:25:15,343.0,264,755,False,2021-02-10 17:53:32,"Thanks @elonmusk, you are the good father of @DogecoinRise to the moon 🌝 

#cryptocurrency #bitcoin #crypto #btc… https://t.co/ap3xUPmUFt","['cryptocurrency', 'bitcoin', 'crypto', 'btc']",Twitter for iPhone,False
931,CryptoAlien,"Catenae Crater, The Moon ",HODLing the ₿  since 2017 👽🌍🚀🌖  #Bitcoin  #Ethereum,2017-06-01 08:02:21,156.0,54,172,False,2021-02-10 17:52:47,@Guille_ferran @Bitboy_Crypto @f2pool_official Temporary chilax is always the answer for a healthy bull market.… https://t.co/ypTF3cBGgX,,Twitter for iPhone,False
932,Chris,"Georgia, USA","12 year FICC vet. Cross-market analysis. Loves #gold and #silver but not afraid to short it. 

The Rodney Dangerfield of macro.
$SPY $QQQ $DXY #bitcoin , brah",2018-09-12 11:09:05,3238.0,452,3431,False,2021-02-10 17:52:36,"#Tether prints everytime #bitcoin falls. Absent the declines, #btc stagnates when no printing occurs (as if there a… https://t.co/E2WWDy632J","['Tether', 'bitcoin', 'btc']",Twitter for Android,False
933,Dogecoin Mascot,,💎💎💎💎,2020-12-29 07:49:15,127.0,52,974,False,2021-02-10 17:52:36,"Instead of buying shoes, buy #doge 

#dogecoin #doge #dogecoinfrance #dogecoinarmy #dogearmy #elondoge #elonmusk… https://t.co/XgGTg9iZkI","['doge', 'dogecoin', 'doge', 'dogecoinfrance', 'dogecoinarmy', 'dogearmy', 'elondoge', 'elonmusk']",Twitter for iPhone,False
934,𝑀𝓇. 𝒥𝒶𝓂𝒾𝑒 💭,"Bitcoin Citadel, Suite 21m",#Bitcoin Maximalist / entrepreneur / husband / father. #LUFC. @Time Magazine 2006 Person of the Year & Coin Telegraph #bitcoin Person of the Year 2021.,2010-06-17 04:27:49,1989.0,350,13765,False,2021-02-10 17:52:03,"Remember, Saylor’s #bitcoin playbook informed others that the buy ‘bot’ should by small increments of #btc each sec… https://t.co/K3xMUDHPFY","['bitcoin', 'btc']",Twitter for iPhone,False
935,emre 🌎,Space,"trader, broker & financial astrologer | technical analysis for planets | msku - economics (eng)",2020-12-24 08:39:58,389.0,5,166,False,2021-02-10 17:51:41,"#BTC / #USDT

I said that Bitcoin may decrease from time to time. According to the astrological studies I did today… https://t.co/uQMM1vdstF","['BTC', 'USDT']",Twitter for iPhone,False
936,Cryptocurrencies / EUR,,Stay updated on the main cryptocurrencies of the market | @cryptosUSD for USD | Do you miss any coin? ➡️ DMs open,2018-08-03 21:30:08,4052.0,1,9,False,2021-02-10 17:51:37,"🔄 Prices update in $EUR (1 hour):

$BTC   - 37165.0 €  (+0.92 %)
$ETH   - 1438.15 €  (+0.95 %)
$XRP   - 0.41 €    (… https://t.co/TK1Gp0kaxx",,Cryptocurrencies prices to EUR,False
937,Alpha Digital #DCABTC,Malta,"BITCOIN IS DIGITAL GOLD! Buy Bitcoin, Hold Bitcoin Offline, Never sell Bitcoin! BTC better than SNP500! D.C.A. into BTC aka Stack Sats & be happy! #BTC #Bitcoin",2020-11-18 04:00:00,397.0,2479,15486,False,2021-02-10 17:50:59,"You know, it’s fun getting rich off an investment you’ve been telling people about for 7 years, but it’s more fun t… https://t.co/XQXXvg3f7f",,Twitter for iPhone,False
938,lordneroo,Multiverse,Much Too Much,2014-02-03 23:23:43,97.0,60,1828,False,2021-02-10 17:50:28,The #Internet of #Money will inevitably revolutionize the way we perform #transactions on a global scale. Read more… https://t.co/EDe4A13dqe,"['Internet', 'Money', 'transactions']",Twitter Web App,False
939,BittrexPrices,,Scans Bittrex’s main currencies hourly | Also @BinancePrices @KrakenPrices | We are not @BittrexExchange | Business ➡ cryptocurrencies.prices@gmail.com,2018-05-25 20:30:07,3131.0,1,18,False,2021-02-10 17:50:24,"🔄 Prices update in $USDT (1 hour):

$BTC - 44990.7 $       (+0.86 %)
$ETH - 1743.05 $       (+1.05 %)
$XRP - 0.5 $… https://t.co/aMdwF077bw",,Bittrex Prices,False
940,Montana,,#BTC $BTC #BITCOIN #Cryptocurrency,2019-10-20 00:21:17,312.0,456,608,False,2021-02-10 17:49:27,$BTC #BITCOIN on the move! #BTC #Cryptocurrency #crypto #Invest #News #CryptoNews https://t.co/uNCIVEGHvI,"['BITCOIN', 'BTC', 'Cryptocurrency', 'crypto', 'Invest', 'News', 'CryptoNews']",Twitter Web App,False
941,//Bîtçøïñ mâtt📈,Blockchain,"professional fx/crypto trader📈 derivatives trader,crypto enthusiast, portfolio management📊, Analyst,mining. #BTC #ETH #BCH #LINK I run a #Bitcoin mining farm.",2011-03-01 11:27:25,1525.0,430,1797,False,2021-02-10 17:48:42,"Bitcoin Update 📉

Charts are released earlier in our Discord group #joinus 
Please like and share if you appreciate… https://t.co/geqnIDLKdn",['joinus'],Twitter for Android,False
942,Ben Hueng,,"Marketing&E-commerce.
Share My Opinions In Tweets.
Not Investing Advice.
Official @YOLOmanage",2015-12-20 07:07:01,49.0,519,3876,False,2021-02-10 17:48:33,"I saw a big hitter bought 73,767 shares of Tesla at $883 on Jan 9, at this movement he loses over $5.1M.

#ElonMusk… https://t.co/fHmqrnh8mj",['ElonMusk'],Twitter Web App,False
943,bitcoin hemp,,Hemp global trading,2021-02-09 05:50:19,1.0,1,0,False,2021-02-10 17:47:30,"Very nicely done.  New world, new legal products, new coin, new day.  I loved the symbolism. One love people of the… https://t.co/tL2OmqSAw4",,Twitter for iPhone,False
944,chloe,,"It’s not financial advice, it’s Math Advice  #hex 5555 Club 💎💸",2020-11-09 18:16:42,278.0,245,3681,False,2021-02-10 17:47:01,Imagine if @elonmusk put 1.5 billion dollars Into #hex and started earning Compound Interest.  I wonder how many tr… https://t.co/xL8Pv6LSNW,['hex'],Twitter for iPhone,False
945,Myy Mäyrä,d.o.b network,"Shaping the vortex of energies into small encouraging deeds.

bc1qy8x97zhfwfw36gfvnppch0ym8zg56j673zyazj / satoshi tips I use help people on my journey.",2020-12-19 23:13:27,13.0,78,137,False,2021-02-10 17:46:49,Dips are for?. #bitcoin #doge #btc #dogecoin,"['bitcoin', 'doge', 'btc', 'dogecoin']",Twitter for Android,False
946,Twr,,#bitcoin,2020-11-27 09:45:16,1.0,1,2,False,2021-02-10 17:45:02,@elonmusk Yes come back to your #dogecoin it is better for you. @elonmusk you can not change #Bitcoin price. #btc i… https://t.co/yDjSNTVsv6,"['dogecoin', 'Bitcoin', 'btc']",Twitter for Android,False
947,ava bell,,All about fun 😘🍑,2021-01-19 02:12:51,25.0,24,91,False,2021-02-10 17:44:57,It’s the perfect time for you to buy bitcoin while it’s still low!! Because in the morning it will increase 😍… https://t.co/6JNeEXrkev,,Twitter for iPhone,False
948,fawzyrr,,,2021-02-10 17:39:40,0.0,26,9,False,2021-02-10 17:44:44,"Binance is the #1 crypto trading platform for both beginners and experts!

Sign up here: https://t.co/qBDgdRGbkW… https://t.co/xKe6afqpMV",,Twitter Web App,False
949,jobair8351,,,2019-06-13 07:49:06,2443.0,4913,1855,False,2021-02-10 17:43:57,#SEVENPLUS #Bitenium #MedicalTextile #SPORTSWEAR #CO2 #UNDERGARMENTS #bitcoin #cryptocurrency #blockchain #DeFi… https://t.co/rJQ46oahxK,"['SEVENPLUS', 'Bitenium', 'MedicalTextile', 'SPORTSWEAR', 'CO2', 'UNDERGARMENTS', 'bitcoin', 'cryptocurrency', 'blockchain', 'DeFi']",Twitter Web App,False
950,Ms. DYOR aka Queen Of Typos,Decentraland & Hodlwood,"Crypto Scalper/Hodler | DeFi Enthusiast | NFT Obsessed | Financial Literacy Advocate | Opinions are my own. No advice, just DYOR 👩🏻‍💻🔎✍🏻",2020-02-20 06:29:47,651.0,147,5508,False,2021-02-10 17:43:32,"I love this 😂

#BTC #Bitcoin https://t.co/0G7HxDBQHZ","['BTC', 'Bitcoin']",Twitter for iPhone,False
951,Petar Posledovich,,"Investor

11 years in a Central Bank, Commercial Banks. Extensive experience in investments and investment analysis.
Biography:  https://t.co/a8D9vw8GfJ",2012-07-29 10:34:37,90.0,666,551,False,2021-02-10 17:43:08,"Here is my forecast from Saturday, December 9, 2017 that Bitcoin could reach 100 000 USD.

#bitcoin #cryptocurrency… https://t.co/AYTe7ckE6l","['bitcoin', 'cryptocurrency']",LinkedIn,False
952,Uniswap Ape,🌕 moon,"🦄 Uniswap Gem Finder
📈 Experienced Trader
💎 Lowcap Hunter

#Uniswap $Uni $DeFi #Eth #Btc 

Nothing is financial advice! Alw. do your own research!",2014-03-28 21:27:36,1786.0,105,887,False,2021-02-10 17:43:03,"$RSR is ready to fly finally ! Breaking 0.058 clearly -&gt; 🌕🚀

$room $bfly $zero $rook $paid $bmi $bao $mfi $uni… https://t.co/jHX37BrP7Y",,Twitter Web App,False
953,Ellen Chang,"Houston, Texas","Journalist writing about personal finance and investments for @USNews and @TheStreet. Proud Purdue grad, lover of random acts of kindness and dogs and cats.",2013-05-16 15:05:05,7877.0,8655,284487,False,2021-02-10 17:42:39,"Here are 10 ways to keep your #cryptocurrency safe via @USNewsInvesting.

#BTC #Bitcoin #Ethereum #infosecurity… https://t.co/jWitO0sMPZ","['cryptocurrency', 'BTC', 'Bitcoin', 'Ethereum', 'infosecurity']",Twitter Web App,False
954,jobair8351,,,2019-06-13 07:49:06,2443.0,4913,1855,False,2021-02-10 17:42:37,"It's a great project. The team behind the development of this project is one of the best for to
#SEVENPLUS… https://t.co/qmie9NCLNn",['SEVENPLUS'],Twitter Web App,False
955,Finbold,UK,"Anything you want to learn about the finance world, we have it all. We provide you with in-depth market analysis to help keep your finances in check.",2020-01-28 11:57:18,201.0,722,49,False,2021-02-10 17:42:37,Hackers who stole $100 million in crypto from celebrities arrested. https://t.co/IwbtTLioRG #bitcoin #btc #crypto… https://t.co/OtDjfknvcu,"['bitcoin', 'btc', 'crypto']",Twitter Web App,False
956,blockchain world media,World,#blockchain #blockchainnews #bitcoin #blockchainworld,2021-01-12 19:19:23,74.0,3,99,False,2021-02-10 17:42:20,Zcash (ZEC) Aims to Move Above Massive Horizontal Resistance https://t.co/QKtOCitkgz #blockchain #newsblockchain… https://t.co/kmBMpjRLiA,"['blockchain', 'newsblockchain']",Twitter Web App,False
957,AmazonCoin.io,Jungle,"👉 https://t.co/U0GNQ7fs9m Amazon DeFi, Nature DeFi 🌱🌿🌳 #amazoncoin",2017-11-15 14:44:48,1036.0,0,8,False,2021-02-10 17:42:08,"https://t.co/gJjWvcDcH7 🚀
https://t.co/Ch3mVOzSJE 💯

🤑❤🌱👉 https://t.co/GydSZXKIno

#AmazonCoin $AMA #amazon #pay… https://t.co/FAfJYkFxP2","['AmazonCoin', 'amazon', 'pay']",Twitter for Android,False
958,@FXOpenBroker,Worldwide,"Fresh analytics on majors, crosses & crypto from #FXOpen - UK & AU-regulated broker with more than 3.500.000 accounts (ECN, Crypto, STP, Micro)",2011-02-18 10:41:44,2701.0,199,223,False,2021-02-10 17:42:04,"#TradingTips

On January 6, the cryptocurrency market capitalization broke the $1 trillion mark for the first time.… https://t.co/WZNvLgT8cf",['TradingTips'],Twitter for iPhone,False
959,CryptoSquawk,Australia,"24x7 Crypto market real-time audio squawk for Bitcoin / BitMEX day traders. Whale trade alerts, peak volume trading, price action. Buying / selling pressure.",2017-10-05 10:13:09,1281.0,25,72,False,2021-02-10 17:41:11,"🧱 INCREASED LIQUIDITY 📢 41 $BTC accumulated around 45000 💰
          https://t.co/iMB1mj8Cs1 👈 #Bitcoin #crypto #BTC","['Bitcoin', 'crypto', 'BTC']",CryptoSquawkBot,False
960,BTC Scalper,Ελλάς,"I'm scalping BTC using Pivot Points, SuperTrend and Bollinger Bands. 
Worked for me. 
Opinions, not advice.",2012-07-27 13:28:45,904.0,68,116,False,2021-02-10 17:41:09,"Well, this aged well...

Follow for more...

#btc #bitcoin $btc #litecoin $ltc $eth #eth https://t.co/F4KIYsFxPR","['btc', 'bitcoin', 'litecoin', 'eth']",Twitter Web App,False
961,Bitcoin Alert!,World,Automatically tweets when important changes happened on $BTC price. Turn notifications on! #Bitcoin $btcusd #btc #btcusd,2017-05-26 16:01:28,9213.0,5,19,False,2021-02-10 17:41:06,"🔼🔼 ₿1 = $44,994 (17:41 UTC)
$BTC prices continue to rise!
Currently rising but change since midnight: -3.38%… https://t.co/E6AVCrkQQF",,Bitcoin Degisti!,False
962,CryptoCommunityPump,,hey guys! join our crypto community! we vote the coin we pump together!! so everyone make profits from our pump!💯🚀,2021-02-08 10:15:26,68.0,5,1,False,2021-02-10 17:40:55,Join our CRYPTO PUMP GROUP💪🏼📈🚀(LINK IN MY BIO)🚀  #xrp #xlm #btc #bitcoin #binance #eth #ethereum #litecoin #vib… https://t.co/earUWmMLXs,"['xrp', 'xlm', 'btc', 'bitcoin', 'binance', 'eth', 'ethereum', 'litecoin', 'vib']",Twitter for iPhone,False
963,Marketmind,"Washington, DC","Veteran hedge fund manager. I trade what I see, I fade fintwit. Trader, gambler, investor. 2019 +80%, 2020 +68%

Subscribe to my newsletter: https://t.co/xDtTKEzdGh",2019-03-08 12:35:04,2499.0,400,183,False,2021-02-10 17:40:50,So far this resistance area is playing out for #Bitcoin . Smacked down hard at resistance and now technicals may tu… https://t.co/POtxhnHFOJ,['Bitcoin'],Twitter Web App,False
964,Nadia Mim,,"Following me, you have to follow back from me 💯💥(Follow back)💥💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯",2020-10-22 06:17:45,2340.0,2207,2176,False,2021-02-10 17:39:44,#SEVENPLUS #Bitenium #MedicalTextile #SPORTSWEAR #CO2 #UNDERGARMENTS #bitcoin #cryptocurrency #blockchain #DeFi… https://t.co/bI0odBt9Jl,"['SEVENPLUS', 'Bitenium', 'MedicalTextile', 'SPORTSWEAR', 'CO2', 'UNDERGARMENTS', 'bitcoin', 'cryptocurrency', 'blockchain', 'DeFi']",Twitter for Android,False
965,Nadia Mim,,"Following me, you have to follow back from me 💯💥(Follow back)💥💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯",2020-10-22 06:17:45,2340.0,2207,2176,False,2021-02-10 17:39:38,#SEVENPLUS #Bitenium #MedicalTextile #SPORTSWEAR #CO2 #UNDERGARMENTS #bitcoin #cryptocurrency #blockchain #DeFi… https://t.co/Td2W9p0lQ5,"['SEVENPLUS', 'Bitenium', 'MedicalTextile', 'SPORTSWEAR', 'CO2', 'UNDERGARMENTS', 'bitcoin', 'cryptocurrency', 'blockchain', 'DeFi']",Twitter for Android,False
966,Official Crypto Sharks,,"📰Cryptocurrency Market News
🔎Upcoming Crypto 
⛏Crypto Mining
🚀Crypto Pump Signals
📈Trading Signals

Discord coming soon!!",2021-02-09 15:18:00,13.0,53,62,False,2021-02-10 17:38:40,"WE ARE MOMENTS AWAY FROM REALEASING OUT DISCORED!!😆

Everyone is getting rich in the crypto market so DON'T MISS OU… https://t.co/rOXdDNVx3t",,Twitter Web App,False
967,MYGBIT,Italia,"The best ethereum cloud mining in the world, follow links and check out this new world, MYGBIT simply the best, don't miss this opportunity check it out, 2018",2021-01-05 17:32:08,13.0,12,37,False,2021-02-10 17:38:29,"https://t.co/XnV6pBQXJd
Become part of the world's largest ethereum cloud mining community,
Join MYGBIT... 🚀✨… https://t.co/Ef4vBkXLqn",,Twitter for Android,False
968,Roman Wiligut,,"Head of Community for @CommunityTon. Growth Hacker, tech enthusiast, journalist, futurist, entrepreneur. I believe in technical progress.",2017-12-29 15:08:26,2955.0,53,232,False,2021-02-10 17:36:25,"The meritocratic model of government shows one of the best, as does technocracy.

#BTC #Bitcoin #Crypto #Blockchain","['BTC', 'Bitcoin', 'Crypto', 'Blockchain']",Twitter Web App,False
969,KrakenPrices,,"Scans Kraken's main currencies hourly | Also @BittrexPrices @BinancePrices | Not official, we are not @Krakenfx | Business ➡ cryptocurrencies.prices@gmail.com",2018-05-25 21:11:08,3210.0,1,28,False,2021-02-10 17:34:07,"🔄 Prices update in $USD (1 hour):

$BTC - 44924.3 $ (+0.92 %)
$ETH - 1739.6 $  (+0.75 %)
$XRP - 0.5 $     (+1.88 %)… https://t.co/lTfWlUrWm5",,Kraken prices,False
970,btcbull47,,Bullish on Bitcoin. Providing due diligence. Tweets are my own opinions. I am not a financial advisor.,2020-12-23 13:01:48,320.0,16,5624,False,2021-02-10 17:33:59,@ArgoBlockchain absolutely crushing today's blood bath of a day! Currently GREEN @ $1.84 whereas most competitors a… https://t.co/RoEqcL6QpJ,,Twitter Web App,False
971,Money Digest with Abie Buttar,,"I post my thoughts about macro stuff here, especially when I don’t have time to make a video. #icouldalwaysbewrong #notfinancialadvice",2020-10-29 21:38:34,7.0,1,1,False,2021-02-10 17:33:16,"Given the bullish price-action above the previous all-time high, it looks like #Bitcoin did complete its correction… https://t.co/8Hl5nPEdhl",['Bitcoin'],Twitter for iPhone,False
972,DEWfinancialservices,United States,"JOIN the PI Network TODAY and begin earning Crypto Currency!  PI makes Crypto mining easy and it's FREE!  Use Invitation code ""dew52""",2016-05-25 21:46:37,4435.0,4881,20312,False,2021-02-10 17:33:08,"The First Digital #CryptoCurrency you can Mine on your Phone!

PI makes #Crypto mining EASY and FREE!

WATCH the Vi… https://t.co/p6dpCz9RGp","['CryptoCurrency', 'Crypto']",Twitter Web App,False
